stockcode,stockname,date,lagclose,close,marketvalue,region
OSEAX.GI,挪威OSEAX,20190117,947.03,947.81,0,挪威
OSEAX.GI,挪威OSEAX,20190118,947.81,964.04,0,挪威
OSEAX.GI,挪威OSEAX,20190121,964.04,964.99,0,挪威
OSEAX.GI,挪威OSEAX,20190122,964.99,956,0,挪威
OSEAX.GI,挪威OSEAX,20190123,956,950.34,0,挪威
OSEAX.GI,挪威OSEAX,20190124,950.34,948.14,0,挪威
OSEAX.GI,挪威OSEAX,20190125,948.14,946.34,0,挪威
OSEAX.GI,挪威OSEAX,20190128,946.34,934.92,0,挪威
OSEAX.GI,挪威OSEAX,20190129,934.92,943.66,0,挪威
OSEAX.GI,挪威OSEAX,20190130,943.66,943.4,0,挪威
OSEAX.GI,挪威OSEAX,20190131,943.4,946.38,0,挪威
OSEAX.GI,挪威OSEAX,20190201,946.38,948.25,0,挪威
OSEAX.GI,挪威OSEAX,20190204,948.25,950.85,0,挪威
OSEAX.GI,挪威OSEAX,20190205,950.85,967.55,0,挪威
OSEAX.GI,挪威OSEAX,20190206,967.55,961.95,0,挪威
OSEAX.GI,挪威OSEAX,20190207,961.95,959.41,0,挪威
OSEAX.GI,挪威OSEAX,20190208,959.41,943.37,0,挪威
OSEAX.GI,挪威OSEAX,20190211,943.37,948.76,0,挪威
OSEAX.GI,挪威OSEAX,20190212,948.76,963.46,0,挪威
OSEAX.GI,挪威OSEAX,20190213,963.46,974.24,0,挪威
OSEAX.GI,挪威OSEAX,20190214,974.24,967.38,0,挪威
OSEAX.GI,挪威OSEAX,20190215,967.38,982.38,0,挪威
OSEAX.GI,挪威OSEAX,20190218,982.38,982.94,0,挪威
OSEAX.GI,挪威OSEAX,20190219,982.94,981.36,0,挪威
OSEAX.GI,挪威OSEAX,20190220,981.36,978.74,0,挪威
OSEAX.GI,挪威OSEAX,20190221,978.74,982.45,0,挪威
OSEAX.GI,挪威OSEAX,20190222,982.45,987.55,0,挪威
OSEAX.GI,挪威OSEAX,20190225,987.55,988.5,0,挪威
OSEAX.GI,挪威OSEAX,20190226,988.5,987.85,0,挪威
OSEAX.GI,挪威OSEAX,20190227,987.85,984.95,0,挪威
OSEAX.GI,挪威OSEAX,20190228,984.95,977.88,0,挪威
OSEAX.GI,挪威OSEAX,20190301,977.88,978.78,0,挪威
OSEAX.GI,挪威OSEAX,20190304,978.78,983.48,0,挪威
OSEAX.GI,挪威OSEAX,20190305,983.48,984.3,0,挪威
OSEAX.GI,挪威OSEAX,20190306,984.3,987.18,0,挪威
OSEAX.GI,挪威OSEAX,20190307,987.18,981.53,0,挪威
OSEAX.GI,挪威OSEAX,20190308,981.53,974.54,0,挪威
OSEAX.GI,挪威OSEAX,20190311,974.54,974.76,0,挪威
OSEAX.GI,挪威OSEAX,20190312,974.76,978.22,0,挪威
OSEAX.GI,挪威OSEAX,20190313,978.22,987.01,0,挪威
OSEAX.GI,挪威OSEAX,20190314,987.01,995.11,0,挪威
OSEAX.GI,挪威OSEAX,20190315,995.11,993.82,0,挪威
OSEAX.GI,挪威OSEAX,20190318,993.82,1000.35,0,挪威
OSEAX.GI,挪威OSEAX,20190319,1000.35,1004.84,0,挪威
OSEAX.GI,挪威OSEAX,20190320,1004.84,1000.55,0,挪威
OSEAX.GI,挪威OSEAX,20190321,1000.55,1004.15,0,挪威
OSEAX.GI,挪威OSEAX,20190322,1004.15,988.85,0,挪威
OSEAX.GI,挪威OSEAX,20190325,988.85,979.35,0,挪威
OSEAX.GI,挪威OSEAX,20190326,979.35,982.54,0,挪威
OSEAX.GI,挪威OSEAX,20190327,982.54,980.85,0,挪威
OSEAX.GI,挪威OSEAX,20190328,980.85,979.67,0,挪威
OSEAX.GI,挪威OSEAX,20190329,979.67,977.99,0,挪威
OSEAX.GI,挪威OSEAX,20190401,977.99,988.05,0,挪威
OSEAX.GI,挪威OSEAX,20190402,988.05,994.3,0,挪威
OSEAX.GI,挪威OSEAX,20190403,994.3,1001.14,0,挪威
OSEAX.GI,挪威OSEAX,20190404,1001.14,994.17,0,挪威
OSEAX.GI,挪威OSEAX,20190405,994.17,1000.75,0,挪威
OSEAX.GI,挪威OSEAX,20190408,1000.75,1010.21,0,挪威
OSEAX.GI,挪威OSEAX,20190409,1010.21,1000.56,0,挪威
OSEAX.GI,挪威OSEAX,20190410,1000.56,1005.57,0,挪威
OSEAX.GI,挪威OSEAX,20190411,1005.57,1004.28,0,挪威
OSEAX.GI,挪威OSEAX,20190412,1004.28,1005.52,0,挪威
OSEAX.GI,挪威OSEAX,20190415,1005.52,1009.56,0,挪威
OSEAX.GI,挪威OSEAX,20190416,1009.56,1007.29,0,挪威
OSEAX.GI,挪威OSEAX,20190417,1007.29,1010.73,0,挪威
OSEAX.GI,挪威OSEAX,20190423,1010.73,1016.98,0,挪威
OSEAX.GI,挪威OSEAX,20190424,1016.98,1012.46,0,挪威
OSEAX.GI,挪威OSEAX,20190425,1012.46,1004.55,0,挪威
OSEAX.GI,挪威OSEAX,20190426,1004.55,1000.5,0,挪威
OSEAX.GI,挪威OSEAX,20190429,1000.5,999.37,0,挪威
OSEAX.GI,挪威OSEAX,20190430,999.37,998.54,0,挪威
OSEAX.GI,挪威OSEAX,20190502,998.54,991.8,0,挪威
OSEAX.GI,挪威OSEAX,20190503,991.8,994.66,0,挪威
OSEAX.GI,挪威OSEAX,20190506,994.66,985.99,0,挪威
OSEAX.GI,挪威OSEAX,20190507,985.99,981.55,0,挪威
OSEAX.GI,挪威OSEAX,20190508,981.55,984.11,0,挪威
OSEAX.GI,挪威OSEAX,20190509,984.11,968.43,0,挪威
OSEAX.GI,挪威OSEAX,20190510,968.43,980.85,0,挪威
OSEAX.GI,挪威OSEAX,20190513,980.85,970.75,0,挪威
OSEAX.GI,挪威OSEAX,20190514,970.75,974.07,0,挪威
OSEAX.GI,挪威OSEAX,20190515,974.07,975.59,0,挪威
OSEAX.GI,挪威OSEAX,20190516,975.59,993.28,0,挪威
OSEAX.GI,挪威OSEAX,20190520,993.28,995.81,0,挪威
OSEAX.GI,挪威OSEAX,20190521,995.81,999.49,0,挪威
OSEAX.GI,挪威OSEAX,20190522,999.49,999.25,0,挪威
OSEAX.GI,挪威OSEAX,20190523,999.25,973.9,0,挪威
OSEAX.GI,挪威OSEAX,20190524,973.9,980.33,0,挪威
OSEAX.GI,挪威OSEAX,20190527,980.33,979.51,0,挪威
OSEAX.GI,挪威OSEAX,20190528,979.51,975.48,0,挪威
OSEAX.GI,挪威OSEAX,20190529,975.48,953.98,0,挪威
OSEAX.GI,挪威OSEAX,20190531,953.98,954.55,0,挪威
OSEAX.GI,挪威OSEAX,20190603,954.55,965.3,0,挪威
OSEAX.GI,挪威OSEAX,20190604,965.3,961.44,0,挪威
OSEAX.GI,挪威OSEAX,20190605,961.44,962.41,0,挪威
OSEAX.GI,挪威OSEAX,20190606,962.41,963.23,0,挪威
OSEAX.GI,挪威OSEAX,20190607,963.23,970.29,0,挪威
OSEAX.GI,挪威OSEAX,20190611,970.29,977.34,0,挪威
OSEAX.GI,挪威OSEAX,20190612,977.34,960.5,0,挪威
OSEAX.GI,挪威OSEAX,20190613,960.5,959.74,0,挪威
OSEAX.GI,挪威OSEAX,20190614,959.74,961.96,0,挪威
OSEAX.GI,挪威OSEAX,20190617,961.96,956.09,0,挪威
OSEAX.GI,挪威OSEAX,20190618,956.09,967.75,0,挪威
OSEAX.GI,挪威OSEAX,20190619,967.75,965.87,0,挪威
OSEAX.GI,挪威OSEAX,20190620,965.87,973.57,0,挪威
OSEAX.GI,挪威OSEAX,20190621,973.57,975.37,0,挪威
OSEAX.GI,挪威OSEAX,20190624,975.37,972.63,0,挪威
OSEAX.GI,挪威OSEAX,20190625,972.63,963.68,0,挪威
OSEAX.GI,挪威OSEAX,20190626,963.68,964.39,0,挪威
OSEAX.GI,挪威OSEAX,20190627,964.39,967.21,0,挪威
OSEAX.GI,挪威OSEAX,20190628,967.21,966.9,0,挪威
OSEAX.GI,挪威OSEAX,20190701,966.9,984.27,0,挪威
OSEAX.GI,挪威OSEAX,20190702,984.27,981.97,0,挪威
OSEAX.GI,挪威OSEAX,20190703,981.97,982.65,0,挪威
OSEAX.GI,挪威OSEAX,20190704,982.65,990.36,0,挪威
OSEAX.GI,挪威OSEAX,20190705,990.36,987.81,0,挪威
OSEAX.GI,挪威OSEAX,20190708,987.81,994.71,0,挪威
OSEAX.GI,挪威OSEAX,20190709,994.71,986.11,0,挪威
OSEAX.GI,挪威OSEAX,20190710,986.11,987.21,0,挪威
OSEAX.GI,挪威OSEAX,20190711,987.21,989.55,0,挪威
OSEAX.GI,挪威OSEAX,20190712,989.55,988.04,0,挪威
OSEAX.GI,挪威OSEAX,20190715,988.04,986.36,0,挪威
OSEAX.GI,挪威OSEAX,20190716,986.36,976.83,0,挪威
OSEAX.GI,挪威OSEAX,20190717,976.83,967.57,0,挪威
OSEAX.GI,挪威OSEAX,20190718,967.57,959.61,0,挪威
OSEAX.GI,挪威OSEAX,20190719,959.61,961.45,0,挪威
OSEAX.GI,挪威OSEAX,20190722,961.45,964.49,0,挪威
OSEAX.GI,挪威OSEAX,20190723,964.49,974.12,0,挪威
OSEAX.GI,挪威OSEAX,20190724,974.12,971.55,0,挪威
OSEAX.GI,挪威OSEAX,20190725,971.55,960.9,0,挪威
OSEAX.GI,挪威OSEAX,20190726,960.9,965.52,0,挪威
OSEAX.GI,挪威OSEAX,20190729,965.52,962.27,0,挪威
OSEAX.GI,挪威OSEAX,20190730,962.27,948.19,0,挪威
OSEAX.GI,挪威OSEAX,20190731,948.19,957.18,0,挪威
OSEAX.GI,挪威OSEAX,20190801,957.18,959.66,0,挪威
OSEAX.GI,挪威OSEAX,20190802,959.66,949.26,0,挪威
OSEAX.GI,挪威OSEAX,20190805,949.26,928.04,0,挪威
OSEAX.GI,挪威OSEAX,20190806,928.04,929.68,0,挪威
OSEAX.GI,挪威OSEAX,20190807,929.68,920.9,0,挪威
OSEAX.GI,挪威OSEAX,20190808,920.9,933.39,0,挪威
OSEAX.GI,挪威OSEAX,20190809,933.39,928.4,0,挪威
OSEAX.GI,挪威OSEAX,20190812,928.4,924.63,0,挪威
OSEAX.GI,挪威OSEAX,20190813,924.63,933.94,0,挪威
OSEAX.GI,挪威OSEAX,20190814,933.94,911,0,挪威
OSEAX.GI,挪威OSEAX,20190815,911,905.46,0,挪威
OSEAX.GI,挪威OSEAX,20190816,905.46,913.79,0,挪威
OSEAX.GI,挪威OSEAX,20190819,913.79,930.38,0,挪威
OSEAX.GI,挪威OSEAX,20190820,930.38,927,0,挪威
OSEAX.GI,挪威OSEAX,20190821,927,937.35,0,挪威
OSEAX.GI,挪威OSEAX,20190822,937.35,938.02,0,挪威
OSEAX.GI,挪威OSEAX,20190823,938.02,932.18,0,挪威
OSEAX.GI,挪威OSEAX,20190826,932.18,924.33,0,挪威
OSEAX.GI,挪威OSEAX,20190827,924.33,931.89,0,挪威
OSEAX.GI,挪威OSEAX,20190828,931.89,932.16,0,挪威
OSEAX.GI,挪威OSEAX,20190829,932.16,945.56,0,挪威
OSEAX.GI,挪威OSEAX,20190830,945.56,955.61,0,挪威
OSEAX.GI,挪威OSEAX,20190902,955.61,954.04,0,挪威
OSEAX.GI,挪威OSEAX,20190903,954.04,943.28,0,挪威
OSEAX.GI,挪威OSEAX,20190904,943.28,951.97,0,挪威
OSEAX.GI,挪威OSEAX,20190905,951.97,975.77,0,挪威
OSEAX.GI,挪威OSEAX,20190906,975.77,965.95,0,挪威
OSEAX.GI,挪威OSEAX,20190909,965.95,967.64,0,挪威
OSEAX.GI,挪威OSEAX,20190910,967.64,975.14,0,挪威
OSEAX.GI,挪威OSEAX,20190911,975.14,989.24,0,挪威
OSEAX.GI,挪威OSEAX,20190912,989.24,984.5,0,挪威
OSEAX.GI,挪威OSEAX,20190913,984.5,992.15,0,挪威
OSEAX.GI,挪威OSEAX,20190916,992.15,1008.54,0,挪威
OSEAX.GI,挪威OSEAX,20190917,1008.54,995.86,0,挪威
OSEAX.GI,挪威OSEAX,20190918,995.86,1004.96,0,挪威
OSEAX.GI,挪威OSEAX,20190919,1004.96,1005.28,0,挪威
OSEAX.GI,挪威OSEAX,20190920,1005.28,1011.13,0,挪威
OSEAX.GI,挪威OSEAX,20190923,1011.13,1002.66,0,挪威
OSEAX.GI,挪威OSEAX,20190924,1002.66,995.11,0,挪威
OSEAX.GI,挪威OSEAX,20190925,995.11,981.46,0,挪威
OSEAX.GI,挪威OSEAX,20190926,981.46,982.13,0,挪威
OSEAX.GI,挪威OSEAX,20190927,982.13,985.89,0,挪威
OSEAX.GI,挪威OSEAX,20190930,985.89,987.88,0,挪威
OSEAX.GI,挪威OSEAX,20191001,987.88,988.49,0,挪威
OSEAX.GI,挪威OSEAX,20191002,988.49,967.14,0,挪威
OSEAX.GI,挪威OSEAX,20191003,967.14,952.77,0,挪威
OSEAX.GI,挪威OSEAX,20191004,952.77,966.5,0,挪威
OSEAX.GI,挪威OSEAX,20191007,966.5,982.02,0,挪威
OSEAX.GI,挪威OSEAX,20191008,982.02,970.59,0,挪威
OSEAX.GI,挪威OSEAX,20191009,970.59,969.44,0,挪威
OSEAX.GI,挪威OSEAX,20191010,969.44,978.36,0,挪威
OSEAX.GI,挪威OSEAX,20191011,978.36,987.14,0,挪威
OSEAX.GI,挪威OSEAX,20191014,987.14,974.38,0,挪威
OSEAX.GI,挪威OSEAX,20191015,974.38,978.45,0,挪威
OSEAX.GI,挪威OSEAX,20191016,978.45,984.04,0,挪威
OSEAX.GI,挪威OSEAX,20191017,984.04,989.56,0,挪威
OSEAX.GI,挪威OSEAX,20191018,989.56,987.85,0,挪威
OSEAX.GI,挪威OSEAX,20191021,987.85,993.28,0,挪威
OSEAX.GI,挪威OSEAX,20191022,993.28,994.59,0,挪威
OSEAX.GI,挪威OSEAX,20191023,994.59,987.72,0,挪威
OSEAX.GI,挪威OSEAX,20191024,987.72,1004.39,0,挪威
OSEAX.GI,挪威OSEAX,20191025,1004.39,1000.48,0,挪威
OSEAX.GI,挪威OSEAX,20191028,1000.48,1008.5,0,挪威
OSEAX.GI,挪威OSEAX,20191029,1008.5,1004.15,0,挪威
OSEAX.GI,挪威OSEAX,20191030,1004.15,1002.46,0,挪威
OSEAX.GI,挪威OSEAX,20191031,1002.46,993.66,0,挪威
OSEAX.GI,挪威OSEAX,20191101,993.66,1001.65,0,挪威
OSEAX.GI,挪威OSEAX,20191104,1001.65,1006.56,0,挪威
OSEAX.GI,挪威OSEAX,20191105,1006.56,1007.19,0,挪威
OSEAX.GI,挪威OSEAX,20191106,1007.19,1007.95,0,挪威
OSEAX.GI,挪威OSEAX,20191107,1007.95,1015.79,0,挪威
OSEAX.GI,挪威OSEAX,20191108,1015.79,1012.58,0,挪威
OSEAX.GI,挪威OSEAX,20191111,1012.58,1014.89,0,挪威
OSEAX.GI,挪威OSEAX,20191112,1014.89,1012.93,0,挪威
OSEAX.GI,挪威OSEAX,20191113,1012.93,1004.69,0,挪威
OSEAX.GI,挪威OSEAX,20191114,1004.69,1004.84,0,挪威
OSEAX.GI,挪威OSEAX,20191115,1004.84,1000.91,0,挪威
OSEAX.GI,挪威OSEAX,20191118,1000.91,999.52,0,挪威
OSEAX.GI,挪威OSEAX,20191119,999.52,1000.09,0,挪威
OSEAX.GI,挪威OSEAX,20191120,1000.09,996.21,0,挪威
OSEAX.GI,挪威OSEAX,20191121,996.21,997.16,0,挪威
OSEAX.GI,挪威OSEAX,20191122,997.16,1007.77,0,挪威
OSEAX.GI,挪威OSEAX,20191125,1007.77,1012.32,0,挪威
OSEAX.GI,挪威OSEAX,20191126,1012.32,1008,0,挪威
OSEAX.GI,挪威OSEAX,20191127,1008,1009.62,0,挪威
OSEAX.GI,挪威OSEAX,20191128,1009.62,1005.28,0,挪威
OSEAX.GI,挪威OSEAX,20191129,1005.28,998.05,0,挪威
OSEAX.GI,挪威OSEAX,20191202,998.05,986.62,0,挪威
OSEAX.GI,挪威OSEAX,20191203,986.62,976.77,0,挪威
OSEAX.GI,挪威OSEAX,20191204,976.77,992.46,0,挪威
OSEAX.GI,挪威OSEAX,20191205,992.46,991.49,0,挪威
OSEAX.GI,挪威OSEAX,20191206,991.49,1001.87,0,挪威
OSEAX.GI,挪威OSEAX,20191209,1001.87,1002.86,0,挪威
OSEAX.GI,挪威OSEAX,20191210,1002.86,998.69,0,挪威
OSEAX.GI,挪威OSEAX,20191211,998.69,994.57,0,挪威
OSEAX.GI,挪威OSEAX,20191212,994.57,999.32,0,挪威
OSEAX.GI,挪威OSEAX,20191213,999.32,1006.47,0,挪威
OSEAX.GI,挪威OSEAX,20191216,1006.47,1010.51,0,挪威
OSEAX.GI,挪威OSEAX,20191217,1010.51,1011.19,0,挪威
OSEAX.GI,挪威OSEAX,20191218,1011.19,1013.88,0,挪威
OSEAX.GI,挪威OSEAX,20191219,1013.88,1020.45,0,挪威
OSEAX.GI,挪威OSEAX,20191220,1020.45,1027.05,0,挪威
OSEAX.GI,挪威OSEAX,20191223,1027.05,1035.73,0,挪威
OSEAX.GI,挪威OSEAX,20191227,1035.73,1034.87,0,挪威
OSEAX.GI,挪威OSEAX,20191230,1034.87,1032.24,0,挪威
OSEAX.GI,挪威OSEAX,20200102,1032.24,1043.3,0,挪威
OSEAX.GI,挪威OSEAX,20200103,1043.3,1047.33,0,挪威
OSEAX.GI,挪威OSEAX,20200106,1047.33,1047.16,0,挪威
OSEAX.GI,挪威OSEAX,20200107,1047.16,1043.78,0,挪威
OSEAX.GI,挪威OSEAX,20200108,1043.78,1045.3101,0,挪威
OSEAX.GI,挪威OSEAX,20200109,1045.3101,1043.86,0,挪威
OSEAX.GI,挪威OSEAX,20200110,1043.86,1046.11,0,挪威
OSEAX.GI,挪威OSEAX,20200113,1046.11,1047.24,0,挪威
OSEAX.GI,挪威OSEAX,20200114,1047.24,1044.0699,0,挪威
OSEAX.GI,挪威OSEAX,20200115,1044.0699,1041.01,0,挪威
OSEAX.GI,挪威OSEAX,20200116,1041.01,1042.95,0,挪威
OSEAX.GI,挪威OSEAX,20200117,1042.95,1053.51,0,挪威
OSEAX.GI,挪威OSEAX,20200120,1053.51,1053.39,0,挪威
OSEAX.GI,挪威OSEAX,20200121,1053.39,1046.9399,0,挪威
OSEAX.GI,挪威OSEAX,20200122,1046.9399,1050.1,0,挪威
OSEAX.GI,挪威OSEAX,20200123,1050.1,1035.0699,0,挪威
OSEAX.GI,挪威OSEAX,20200124,1035.0699,1044.37,0,挪威
OSEAX.GI,挪威OSEAX,20200127,1044.37,1023.08,0,挪威
OSEAX.GI,挪威OSEAX,20200128,1023.08,1027.42,0,挪威
OSEAX.GI,挪威OSEAX,20200129,1027.42,1026.39,0,挪威
OSEAX.GI,挪威OSEAX,20200130,1026.39,1016.67,0,挪威
OSEAX.GI,挪威OSEAX,20200131,1016.67,1011.66,0,挪威
OSEAX.GI,挪威OSEAX,20200203,1011.66,1011.4,0,挪威
OSEAX.GI,挪威OSEAX,20200204,1011.4,1014.86,0,挪威
OSEAX.GI,挪威OSEAX,20200205,1014.86,1030.95,0,挪威
OSEAX.GI,挪威OSEAX,20200206,1030.95,1032.96,0,挪威
OSEAX.GI,挪威OSEAX,20200207,1032.96,1013.67,0,挪威
OSEAX.GI,挪威OSEAX,20200210,1013.67,1002.31,0,挪威
OSEAX.GI,挪威OSEAX,20200211,1002.31,1017.38,0,挪威
OSEAX.GI,挪威OSEAX,20200212,1017.38,1023.76,0,挪威
OSEAX.GI,挪威OSEAX,20200213,1023.76,1017.99,0,挪威
OSEAX.GI,挪威OSEAX,20200214,1017.99,1020.42,0,挪威
OSEAX.GI,挪威OSEAX,20200217,1020.42,1019.48,0,挪威
OSEAX.GI,挪威OSEAX,20200218,1019.48,1017.89,0,挪威
OSEAX.GI,挪威OSEAX,20200219,1017.89,1026.36,0,挪威
OSEAX.GI,挪威OSEAX,20200220,1026.36,1033.1899,0,挪威
OSEAX.GI,挪威OSEAX,20200221,1033.1899,1026.2,0,挪威
OSEAX.GI,挪威OSEAX,20200224,1026.2,982.68,0,挪威
OSEAX.GI,挪威OSEAX,20200225,982.68,980.57,0,挪威
OSEAX.GI,挪威OSEAX,20200226,980.57,972.48,0,挪威
OSEAX.GI,挪威OSEAX,20200227,972.48,926.09,0,挪威
OSEAX.GI,挪威OSEAX,20200228,926.09,912.79,0,挪威
OSEAX.GI,挪威OSEAX,20200302,912.79,919.03,0,挪威
OSEAX.GI,挪威OSEAX,20200303,919.03,947.25,0,挪威
OSEAX.GI,挪威OSEAX,20200304,947.25,947.11,0,挪威
OSEAX.GI,挪威OSEAX,20200305,947.11,926.39,0,挪威
OSEAX.GI,挪威OSEAX,20200306,926.39,884.87,0,挪威
OSEAX.GI,挪威OSEAX,20200309,884.87,802.01,0,挪威
OSEAX.GI,挪威OSEAX,20200310,802.01,803.73,0,挪威
OSEAX.GI,挪威OSEAX,20200311,803.73,775.3,0,挪威
OSEAX.GI,挪威OSEAX,20200312,775.3,705.01,0,挪威
OSEAX.GI,挪威OSEAX,20200313,705.01,730.99,0,挪威
OSEAX.GI,挪威OSEAX,20200316,730.99,691.05,0,挪威
OSEAX.GI,挪威OSEAX,20200317,691.05,699.06,0,挪威
OSEAX.GI,挪威OSEAX,20200318,699.06,687.04,0,挪威
OSEAX.GI,挪威OSEAX,20200319,687.04,718.78,0,挪威
OSEAX.GI,挪威OSEAX,20200320,718.78,725.06,0,挪威
OSEAX.GI,挪威OSEAX,20200323,725.06,688.78,0,挪威
OSEAX.GI,挪威OSEAX,20200324,688.78,730.22,0,挪威
OSEAX.GI,挪威OSEAX,20200325,730.22,745.8,0,挪威
OSEAX.GI,挪威OSEAX,20200326,745.8,754.81,0,挪威
OSEAX.GI,挪威OSEAX,20200327,754.81,727.88,0,挪威
OSEAX.GI,挪威OSEAX,20200330,727.88,749.96,0,挪威
OSEAX.GI,挪威OSEAX,20200331,749.96,778.31,0,挪威
OSEAX.GI,挪威OSEAX,20200401,778.31,791.31,0,挪威
RTS.GI,俄罗斯RTS,20190103,1068.72,1086.8,0,俄罗斯
RTS.GI,俄罗斯RTS,20190104,1086.8,1118.03,0,俄罗斯
RTS.GI,俄罗斯RTS,20190108,1118.03,1122.9,0,俄罗斯
RTS.GI,俄罗斯RTS,20190109,1122.9,1135.51,0,俄罗斯
RTS.GI,俄罗斯RTS,20190110,1135.51,1142.32,0,俄罗斯
RTS.GI,俄罗斯RTS,20190111,1142.32,1148.75,0,俄罗斯
RTS.GI,俄罗斯RTS,20190114,1148.75,1147.16,0,俄罗斯
RTS.GI,俄罗斯RTS,20190115,1147.16,1148.03,0,俄罗斯
RTS.GI,俄罗斯RTS,20190116,1148.03,1152.99,0,俄罗斯
RTS.GI,俄罗斯RTS,20190117,1152.99,1157.06,0,俄罗斯
RTS.GI,俄罗斯RTS,20190118,1157.06,1176.42,0,俄罗斯
RTS.GI,俄罗斯RTS,20190121,1176.42,1171.09,0,俄罗斯
RTS.GI,俄罗斯RTS,20190122,1171.09,1169.79,0,俄罗斯
RTS.GI,俄罗斯RTS,20190123,1169.79,1186.51,0,俄罗斯
RTS.GI,俄罗斯RTS,20190124,1186.51,1188.15,0,俄罗斯
RTS.GI,俄罗斯RTS,20190125,1188.15,1192.02,0,俄罗斯
RTS.GI,俄罗斯RTS,20190128,1192.02,1178.91,0,俄罗斯
RTS.GI,俄罗斯RTS,20190129,1178.91,1191.38,0,俄罗斯
RTS.GI,俄罗斯RTS,20190130,1191.38,1198.99,0,俄罗斯
RTS.GI,俄罗斯RTS,20190131,1198.99,1214.45,0,俄罗斯
RTS.GI,俄罗斯RTS,20190201,1214.45,1211.23,0,俄罗斯
RTS.GI,俄罗斯RTS,20190204,1211.23,1211.15,0,俄罗斯
RTS.GI,俄罗斯RTS,20190205,1211.15,1223.48,0,俄罗斯
RTS.GI,俄罗斯RTS,20190206,1223.48,1215.83,0,俄罗斯
RTS.GI,俄罗斯RTS,20190207,1215.83,1200.14,0,俄罗斯
RTS.GI,俄罗斯RTS,20190208,1200.14,1199.65,0,俄罗斯
RTS.GI,俄罗斯RTS,20190211,1199.65,1201.33,0,俄罗斯
RTS.GI,俄罗斯RTS,20190212,1201.33,1215.47,0,俄罗斯
RTS.GI,俄罗斯RTS,20190213,1215.47,1190.79,0,俄罗斯
RTS.GI,俄罗斯RTS,20190214,1190.79,1156.31,0,俄罗斯
RTS.GI,俄罗斯RTS,20190215,1156.31,1177.5,0,俄罗斯
RTS.GI,俄罗斯RTS,20190218,1177.5,1177.04,0,俄罗斯
RTS.GI,俄罗斯RTS,20190219,1177.04,1173.64,0,俄罗斯
RTS.GI,俄罗斯RTS,20190220,1173.64,1194.4,0,俄罗斯
RTS.GI,俄罗斯RTS,20190221,1194.4,1188.6,0,俄罗斯
RTS.GI,俄罗斯RTS,20190222,1188.6,1198.4,0,俄罗斯
RTS.GI,俄罗斯RTS,20190225,1198.4,1201.57,0,俄罗斯
RTS.GI,俄罗斯RTS,20190226,1201.57,1193.07,0,俄罗斯
RTS.GI,俄罗斯RTS,20190227,1193.07,1191.01,0,俄罗斯
RTS.GI,俄罗斯RTS,20190228,1191.01,1188.28,0,俄罗斯
RTS.GI,俄罗斯RTS,20190301,1188.28,1187.35,0,俄罗斯
RTS.GI,俄罗斯RTS,20190304,1187.35,1185.83,0,俄罗斯
RTS.GI,俄罗斯RTS,20190305,1185.83,1180.15,0,俄罗斯
RTS.GI,俄罗斯RTS,20190306,1180.15,1191.51,0,俄罗斯
RTS.GI,俄罗斯RTS,20190307,1191.51,1179.58,0,俄罗斯
RTS.GI,俄罗斯RTS,20190311,1179.58,1176.71,0,俄罗斯
RTS.GI,俄罗斯RTS,20190312,1176.71,1183.34,0,俄罗斯
RTS.GI,俄罗斯RTS,20190313,1183.34,1189.14,0,俄罗斯
RTS.GI,俄罗斯RTS,20190314,1189.14,1181.96,0,俄罗斯
RTS.GI,俄罗斯RTS,20190315,1181.96,1196.75,0,俄罗斯
RTS.GI,俄罗斯RTS,20190318,1196.75,1213.35,0,俄罗斯
RTS.GI,俄罗斯RTS,20190319,1213.35,1219.78,0,俄罗斯
RTS.GI,俄罗斯RTS,20190320,1219.78,1226.26,0,俄罗斯
RTS.GI,俄罗斯RTS,20190321,1226.26,1237.68,0,俄罗斯
RTS.GI,俄罗斯RTS,20190322,1237.68,1213.4,0,俄罗斯
RTS.GI,俄罗斯RTS,20190325,1213.4,1228.34,0,俄罗斯
RTS.GI,俄罗斯RTS,20190326,1228.34,1229.96,0,俄罗斯
RTS.GI,俄罗斯RTS,20190327,1229.96,1207.23,0,俄罗斯
RTS.GI,俄罗斯RTS,20190328,1207.23,1207.31,0,俄罗斯
RTS.GI,俄罗斯RTS,20190329,1207.31,1198.11,0,俄罗斯
RTS.GI,俄罗斯RTS,20190401,1198.11,1214.29,0,俄罗斯
RTS.GI,俄罗斯RTS,20190402,1214.29,1216.2,0,俄罗斯
RTS.GI,俄罗斯RTS,20190403,1216.2,1224.35,0,俄罗斯
RTS.GI,俄罗斯RTS,20190404,1224.35,1219.94,0,俄罗斯
RTS.GI,俄罗斯RTS,20190405,1219.94,1225.84,0,俄罗斯
RTS.GI,俄罗斯RTS,20190408,1225.84,1240.16,0,俄罗斯
RTS.GI,俄罗斯RTS,20190409,1240.16,1248.38,0,俄罗斯
RTS.GI,俄罗斯RTS,20190410,1248.38,1262.48,0,俄罗斯
RTS.GI,俄罗斯RTS,20190411,1262.48,1245.17,0,俄罗斯
RTS.GI,俄罗斯RTS,20190412,1245.17,1253.44,0,俄罗斯
RTS.GI,俄罗斯RTS,20190415,1253.44,1246.99,0,俄罗斯
RTS.GI,俄罗斯RTS,20190416,1246.99,1255.45,0,俄罗斯
